,ID,prediction
2,2019 X 9 X C4026 X AS42018,0
0,2019 X 7 X C4026 X AS46000,4
1,2019 X 8 X C4026 X AS46000,0
2,2019 X 9 X C4026 X AS46000,2
0,2019 X 7 X C4037 X AS17005,0
1,2019 X 8 X C4037 X AS17005,0
2,2019 X 9 X C4037 X AS17005,0
0,2019 X 7 X C4037 X AS21126,0
1,2019 X 8 X C4037 X AS21126,0
2,2019 X 9 X C4037 X AS21126,0
0,2019 X 7 X C4037 X AS27000,67
1,2019 X 8 X C4037 X AS27000,23
2,2019 X 9 X C4037 X AS27000,33
0,2019 X 7 X C4037 X AS27132,20
1,2019 X 8 X C4037 X AS27132,6
2,2019 X 9 X C4037 X AS27132,0
0,2019 X 7 X C4037 X AS27133,192
1,2019 X 8 X C4037 X AS27133,60
2,2019 X 9 X C4037 X AS27133,39
0,2019 X 7 X C4037 X AS27134,128
1,2019 X 8 X C4037 X AS27134,124
2,2019 X 9 X C4037 X AS27134,86
0,2019 X 7 X C4037 X AS27137,32
1,2019 X 8 X C4037 X AS27137,11
2,2019 X 9 X C4037 X AS27137,22
0,2019 X 7 X C4037 X AS27138,32
1,2019 X 8 X C4037 X AS27138,18
2,2019 X 9 X C4037 X AS27138,7
0,2019 X 7 X C4037 X AS27139,0
1,2019 X 8 X C4037 X AS27139,0
2,2019 X 9 X C4037 X AS27139,0
0,2019 X 7 X C4037 X AS42018,0
1,2019 X 8 X C4037 X AS42018,0
2,2019 X 9 X C4037 X AS42018,0
0,2019 X 7 X C4037 X AS46000,0
1,2019 X 8 X C4037 X AS46000,0
2,2019 X 9 X C4037 X AS46000,2
0,2019 X 7 X C4038 X AS17005,0
1,2019 X 8 X C4038 X AS17005,0
2,2019 X 9 X C4038 X AS17005,0
0,2019 X 7 X C4038 X AS21126,0
1,2019 X 8 X C4038 X AS21126,0
2,2019 X 9 X C4038 X AS21126,0
0,2019 X 7 X C4038 X AS27000,0
1,2019 X 8 X C4038 X AS27000,0
2,2019 X 9 X C4038 X AS27000,6
0,2019 X 7 X C4038 X AS27132,0
1,2019 X 8 X C4038 X AS27132,0
2,2019 X 9 X C4038 X AS27132,0
0,2019 X 7 X C4038 X AS27133,53
1,2019 X 8 X C4038 X AS27133,53
2,2019 X 9 X C4038 X AS27133,0
0,2019 X 7 X C4038 X AS27134,0
1,2019 X 8 X C4038 X AS27134,1
2,2019 X 9 X C4038 X AS27134,1
0,2019 X 7 X C4038 X AS27137,3
1,2019 X 8 X C4038 X AS27137,1
2,2019 X 9 X C4038 X AS27137,0
0,2019 X 7 X C4038 X AS27138,13
1,2019 X 8 X C4038 X AS27138,13
2,2019 X 9 X C4038 X AS27138,6
0,2019 X 7 X C4038 X AS27139,0
1,2019 X 8 X C4038 X AS27139,0
2,2019 X 9 X C4038 X AS27139,0
0,2019 X 7 X C4038 X AS42018,0
1,2019 X 8 X C4038 X AS42018,0
2,2019 X 9 X C4038 X AS42018,0
0,2019 X 7 X C4038 X AS46000,0
1,2019 X 8 X C4038 X AS46000,0
2,2019 X 9 X C4038 X AS46000,0
0,2019 X 7 X C4054 X AS17005,0
1,2019 X 8 X C4054 X AS17005,164
2,2019 X 9 X C4054 X AS17005,0
0,2019 X 7 X C4054 X AS21126,0
1,2019 X 8 X C4054 X AS21126,0
2,2019 X 9 X C4054 X AS21126,0
0,2019 X 7 X C4054 X AS27000,0
1,2019 X 8 X C4054 X AS27000,0
2,2019 X 9 X C4054 X AS27000,0
0,2019 X 7 X C4054 X AS27132,0
1,2019 X 8 X C4054 X AS27132,0
2,2019 X 9 X C4054 X AS27132,0
0,2019 X 7 X C4054 X AS27133,0
1,2019 X 8 X C4054 X AS27133,0
2,2019 X 9 X C4054 X AS27133,0
0,2019 X 7 X C4054 X AS27134,0
1,2019 X 8 X C4054 X AS27134,0
2,2019 X 9 X C4054 X AS27134,0
0,2019 X 7 X C4054 X AS27137,0
1,2019 X 8 X C4054 X AS27137,0
2,2019 X 9 X C4054 X AS27137,0
0,2019 X 7 X C4054 X AS27138,0
1,2019 X 8 X C4054 X AS27138,0
2,2019 X 9 X C4054 X AS27138,0
0,2019 X 7 X C4054 X AS27139,2
1,2019 X 8 X C4054 X AS27139,0
2,2019 X 9 X C4054 X AS27139,2
0,2019 X 7 X C4054 X AS42018,0
1,2019 X 8 X C4054 X AS42018,0
2,2019 X 9 X C4054 X AS42018,0
0,2019 X 7 X C4054 X AS46000,0
1,2019 X 8 X C4054 X AS46000,0
2,2019 X 9 X C4054 X AS46000,0
0,2019 X 7 X C4056 X AS17005,0
1,2019 X 8 X C4056 X AS17005,0
2,2019 X 9 X C4056 X AS17005,0
0,2019 X 7 X C4056 X AS21126,0
1,2019 X 8 X C4056 X AS21126,0
2,2019 X 9 X C4056 X AS21126,0
0,2019 X 7 X C4056 X AS27000,7
1,2019 X 8 X C4056 X AS27000,4
2,2019 X 9 X C4056 X AS27000,6
0,2019 X 7 X C4056 X AS27132,0
1,2019 X 8 X C4056 X AS27132,0
2,2019 X 9 X C4056 X AS27132,0
0,2019 X 7 X C4056 X AS27133,9
1,2019 X 8 X C4056 X AS27133,0
2,2019 X 9 X C4056 X AS27133,17
0,2019 X 7 X C4056 X AS27134,66
1,2019 X 8 X C4056 X AS27134,0
2,2019 X 9 X C4056 X AS27134,0
0,2019 X 7 X C4056 X AS27137,4
1,2019 X 8 X C4056 X AS27137,0
2,2019 X 9 X C4056 X AS27137,16
0,2019 X 7 X C4056 X AS27138,2
1,2019 X 8 X C4056 X AS27138,0
2,2019 X 9 X C4056 X AS27138,2
0,2019 X 7 X C4056 X AS27139,0
1,2019 X 8 X C4056 X AS27139,0
2,2019 X 9 X C4056 X AS27139,0
0,2019 X 7 X C4056 X AS42018,0
1,2019 X 8 X C4056 X AS42018,0
2,2019 X 9 X C4056 X AS42018,0
0,2019 X 7 X C4056 X AS46000,0
1,2019 X 8 X C4056 X AS46000,0
2,2019 X 9 X C4056 X AS46000,0
0,2019 X 7 X C4061 X AS17005,0
1,2019 X 8 X C4061 X AS17005,0
2,2019 X 9 X C4061 X AS17005,0
0,2019 X 7 X C4061 X AS21126,0
1,2019 X 8 X C4061 X AS21126,0
2,2019 X 9 X C4061 X AS21126,0
0,2019 X 7 X C4061 X AS27000,17
1,2019 X 8 X C4061 X AS27000,7
2,2019 X 9 X C4061 X AS27000,9
0,2019 X 7 X C4061 X AS27132,0
1,2019 X 8 X C4061 X AS27132,4
2,2019 X 9 X C4061 X AS27132,4
0,2019 X 7 X C4061 X AS27133,22
1,2019 X 8 X C4061 X AS27133,4
2,2019 X 9 X C4061 X AS27133,0
0,2019 X 7 X C4061 X AS27134,8
1,2019 X 8 X C4061 X AS27134,0
2,2019 X 9 X C4061 X AS27134,4
0,2019 X 7 X C4061 X AS27137,20
1,2019 X 8 X C4061 X AS27137,62
2,2019 X 9 X C4061 X AS27137,24
0,2019 X 7 X C4061 X AS27138,35
1,2019 X 8 X C4061 X AS27138,44
2,2019 X 9 X C4061 X AS27138,10
0,2019 X 7 X C4061 X AS27139,0
1,2019 X 8 X C4061 X AS27139,0
2,2019 X 9 X C4061 X AS27139,0
0,2019 X 7 X C4061 X AS42018,0
1,2019 X 8 X C4061 X AS42018,0
2,2019 X 9 X C4061 X AS42018,0
0,2019 X 7 X C4061 X AS46000,0
1,2019 X 8 X C4061 X AS46000,0
2,2019 X 9 X C4061 X AS46000,0
0,2019 X 7 X C5001 X AS17005,0
1,2019 X 8 X C5001 X AS17005,0
2,2019 X 9 X C5001 X AS17005,0
0,2019 X 7 X C5001 X AS21126,0
1,2019 X 8 X C5001 X AS21126,0
2,2019 X 9 X C5001 X AS21126,0
0,2019 X 7 X C5001 X AS27000,14
1,2019 X 8 X C5001 X AS27000,43
2,2019 X 9 X C5001 X AS27000,14
0,2019 X 7 X C5001 X AS27132,0
1,2019 X 8 X C5001 X AS27132,0
2,2019 X 9 X C5001 X AS27132,0
0,2019 X 7 X C5001 X AS27133,169
1,2019 X 8 X C5001 X AS27133,14
2,2019 X 9 X C5001 X AS27133,94
0,2019 X 7 X C5001 X AS27134,7
1,2019 X 8 X C5001 X AS27134,33
2,2019 X 9 X C5001 X AS27134,192
0,2019 X 7 X C5001 X AS27137,0
1,2019 X 8 X C5001 X AS27137,11
2,2019 X 9 X C5001 X AS27137,4
0,2019 X 7 X C5001 X AS27138,18
1,2019 X 8 X C5001 X AS27138,36
2,2019 X 9 X C5001 X AS27138,104
0,2019 X 7 X C5001 X AS27139,0
1,2019 X 8 X C5001 X AS27139,0
2,2019 X 9 X C5001 X AS27139,0
0,2019 X 7 X C5001 X AS42018,0
1,2019 X 8 X C5001 X AS42018,0
2,2019 X 9 X C5001 X AS42018,0
0,2019 X 7 X C5001 X AS46000,0
1,2019 X 8 X C5001 X AS46000,0
2,2019 X 9 X C5001 X AS46000,0
0,2019 X 7 X C5002 X AS17005,0
1,2019 X 8 X C5002 X AS17005,0
2,2019 X 9 X C5002 X AS17005,0
0,2019 X 7 X C5002 X AS21126,0
1,2019 X 8 X C5002 X AS21126,0
2,2019 X 9 X C5002 X AS21126,0
0,2019 X 7 X C5002 X AS27000,17
1,2019 X 8 X C5002 X AS27000,10
2,2019 X 9 X C5002 X AS27000,3
0,2019 X 7 X C5002 X AS27132,2
1,2019 X 8 X C5002 X AS27132,4
2,2019 X 9 X C5002 X AS27132,0
0,2019 X 7 X C5002 X AS27133,10
1,2019 X 8 X C5002 X AS27133,45
2,2019 X 9 X C5002 X AS27133,0
0,2019 X 7 X C5002 X AS27134,0
1,2019 X 8 X C5002 X AS27134,0
2,2019 X 9 X C5002 X AS27134,0
0,2019 X 7 X C5002 X AS27137,266
1,2019 X 8 X C5002 X AS27137,0
2,2019 X 9 X C5002 X AS27137,0
0,2019 X 7 X C5002 X AS27138,36
1,2019 X 8 X C5002 X AS27138,21
2,2019 X 9 X C5002 X AS27138,0
0,2019 X 7 X C5002 X AS27139,0
1,2019 X 8 X C5002 X AS27139,0
2,2019 X 9 X C5002 X AS27139,0
0,2019 X 7 X C5002 X AS42018,0
1,2019 X 8 X C5002 X AS42018,0
2,2019 X 9 X C5002 X AS42018,0
0,2019 X 7 X C5002 X AS46000,0
1,2019 X 8 X C5002 X AS46000,0
2,2019 X 9 X C5002 X AS46000,3
0,2019 X 7 X C5003 X AS17005,0
1,2019 X 8 X C5003 X AS17005,0
2,2019 X 9 X C5003 X AS17005,0
0,2019 X 7 X C5003 X AS21126,0
1,2019 X 8 X C5003 X AS21126,0
2,2019 X 9 X C5003 X AS21126,0
0,2019 X 7 X C5003 X AS27000,14
1,2019 X 8 X C5003 X AS27000,24
2,2019 X 9 X C5003 X AS27000,12
0,2019 X 7 X C5003 X AS27132,0
1,2019 X 8 X C5003 X AS27132,1
2,2019 X 9 X C5003 X AS27132,0
0,2019 X 7 X C5003 X AS27133,0
1,2019 X 8 X C5003 X AS27133,0
2,2019 X 9 X C5003 X AS27133,0
0,2019 X 7 X C5003 X AS27134,0
1,2019 X 8 X C5003 X AS27134,4
2,2019 X 9 X C5003 X AS27134,4
0,2019 X 7 X C5003 X AS27137,47
1,2019 X 8 X C5003 X AS27137,40
2,2019 X 9 X C5003 X AS27137,20
0,2019 X 7 X C5003 X AS27138,27
1,2019 X 8 X C5003 X AS27138,20
2,2019 X 9 X C5003 X AS27138,60
0,2019 X 7 X C5003 X AS27139,0
1,2019 X 8 X C5003 X AS27139,0
2,2019 X 9 X C5003 X AS27139,0
0,2019 X 7 X C5003 X AS42018,0
1,2019 X 8 X C5003 X AS42018,0
2,2019 X 9 X C5003 X AS42018,0
0,2019 X 7 X C5003 X AS46000,0
1,2019 X 8 X C5003 X AS46000,0
2,2019 X 9 X C5003 X AS46000,0
0,2019 X 7 X C5004 X AS17005,0
1,2019 X 8 X C5004 X AS17005,0
2,2019 X 9 X C5004 X AS17005,0
0,2019 X 7 X C5004 X AS21126,0
1,2019 X 8 X C5004 X AS21126,1
2,2019 X 9 X C5004 X AS21126,3
0,2019 X 7 X C5004 X AS27000,7
1,2019 X 8 X C5004 X AS27000,0
2,2019 X 9 X C5004 X AS27000,0
0,2019 X 7 X C5004 X AS27132,0
1,2019 X 8 X C5004 X AS27132,17
2,2019 X 9 X C5004 X AS27132,0
0,2019 X 7 X C5004 X AS27133,31
1,2019 X 8 X C5004 X AS27133,15
2,2019 X 9 X C5004 X AS27133,53
0,2019 X 7 X C5004 X AS27134,0
1,2019 X 8 X C5004 X AS27134,0
2,2019 X 9 X C5004 X AS27134,0
0,2019 X 7 X C5004 X AS27137,20
1,2019 X 8 X C5004 X AS27137,15
2,2019 X 9 X C5004 X AS27137,8
0,2019 X 7 X C5004 X AS27138,0
1,2019 X 8 X C5004 X AS27138,0
2,2019 X 9 X C5004 X AS27138,0
0,2019 X 7 X C5004 X AS27139,0
1,2019 X 8 X C5004 X AS27139,27
2,2019 X 9 X C5004 X AS27139,5
0,2019 X 7 X C5004 X AS42018,0
1,2019 X 8 X C5004 X AS42018,0
2,2019 X 9 X C5004 X AS42018,0
0,2019 X 7 X C5004 X AS46000,0
1,2019 X 8 X C5004 X AS46000,0
2,2019 X 9 X C5004 X AS46000,0
0,2019 X 7 X C5006 X AS17005,0
1,2019 X 8 X C5006 X AS17005,0
2,2019 X 9 X C5006 X AS17005,0
0,2019 X 7 X C5006 X AS21126,0
1,2019 X 8 X C5006 X AS21126,0
2,2019 X 9 X C5006 X AS21126,0
0,2019 X 7 X C5006 X AS27000,13
1,2019 X 8 X C5006 X AS27000,7
2,2019 X 9 X C5006 X AS27000,0
0,2019 X 7 X C5006 X AS27132,4
1,2019 X 8 X C5006 X AS27132,5
2,2019 X 9 X C5006 X AS27132,0
0,2019 X 7 X C5006 X AS27133,112
1,2019 X 8 X C5006 X AS27133,0
2,2019 X 9 X C5006 X AS27133,78
0,2019 X 7 X C5006 X AS27134,16
1,2019 X 8 X C5006 X AS27134,39
2,2019 X 9 X C5006 X AS27134,1
0,2019 X 7 X C5006 X AS27137,2
1,2019 X 8 X C5006 X AS27137,9
2,2019 X 9 X C5006 X AS27137,2
0,2019 X 7 X C5006 X AS27138,13
1,2019 X 8 X C5006 X AS27138,0
2,2019 X 9 X C5006 X AS27138,7
0,2019 X 7 X C5006 X AS27139,0
1,2019 X 8 X C5006 X AS27139,0
2,2019 X 9 X C5006 X AS27139,0
0,2019 X 7 X C5006 X AS42018,0
1,2019 X 8 X C5006 X AS42018,0
2,2019 X 9 X C5006 X AS42018,0
0,2019 X 7 X C5006 X AS46000,0
1,2019 X 8 X C5006 X AS46000,0
2,2019 X 9 X C5006 X AS46000,0
0,2019 X 7 X C5015 X AS17005,0
1,2019 X 8 X C5015 X AS17005,0
2,2019 X 9 X C5015 X AS17005,0
0,2019 X 7 X C5015 X AS21126,0
1,2019 X 8 X C5015 X AS21126,0
2,2019 X 9 X C5015 X AS21126,0
0,2019 X 7 X C5015 X AS27000,0
1,2019 X 8 X C5015 X AS27000,1
2,2019 X 9 X C5015 X AS27000,1
0,2019 X 7 X C5015 X AS27132,0
1,2019 X 8 X C5015 X AS27132,0
2,2019 X 9 X C5015 X AS27132,0
0,2019 X 7 X C5015 X AS27133,55
1,2019 X 8 X C5015 X AS27133,46
2,2019 X 9 X C5015 X AS27133,13
0,2019 X 7 X C5015 X AS27134,0
1,2019 X 8 X C5015 X AS27134,0
2,2019 X 9 X C5015 X AS27134,0
0,2019 X 7 X C5015 X AS27137,3
1,2019 X 8 X C5015 X AS27137,6
2,2019 X 9 X C5015 X AS27137,8
0,2019 X 7 X C5015 X AS27138,0
1,2019 X 8 X C5015 X AS27138,0
2,2019 X 9 X C5015 X AS27138,0
0,2019 X 7 X C5015 X AS27139,0
1,2019 X 8 X C5015 X AS27139,0
2,2019 X 9 X C5015 X AS27139,0
0,2019 X 7 X C5015 X AS42018,0
1,2019 X 8 X C5015 X AS42018,0
2,2019 X 9 X C5015 X AS42018,0
0,2019 X 7 X C5015 X AS46000,0
1,2019 X 8 X C5015 X AS46000,18
2,2019 X 9 X C5015 X AS46000,1625
0,2019 X 7 X C5016 X AS17005,0
1,2019 X 8 X C5016 X AS17005,0
2,2019 X 9 X C5016 X AS17005,0
0,2019 X 7 X C5016 X AS21126,0
1,2019 X 8 X C5016 X AS21126,0
2,2019 X 9 X C5016 X AS21126,0
0,2019 X 7 X C5016 X AS27000,5
1,2019 X 8 X C5016 X AS27000,1
2,2019 X 9 X C5016 X AS27000,0
0,2019 X 7 X C5016 X AS27132,3
1,2019 X 8 X C5016 X AS27132,0
2,2019 X 9 X C5016 X AS27132,0
0,2019 X 7 X C5016 X AS27133,11
1,2019 X 8 X C5016 X AS27133,36
2,2019 X 9 X C5016 X AS27133,7
0,2019 X 7 X C5016 X AS27134,20
1,2019 X 8 X C5016 X AS27134,5
2,2019 X 9 X C5016 X AS27134,0
0,2019 X 7 X C5016 X AS27137,9
1,2019 X 8 X C5016 X AS27137,0
2,2019 X 9 X C5016 X AS27137,0
0,2019 X 7 X C5016 X AS27138,0
1,2019 X 8 X C5016 X AS27138,0
2,2019 X 9 X C5016 X AS27138,2
0,2019 X 7 X C5016 X AS27139,0
1,2019 X 8 X C5016 X AS27139,0
2,2019 X 9 X C5016 X AS27139,0
0,2019 X 7 X C5016 X AS42018,0
1,2019 X 8 X C5016 X AS42018,0
2,2019 X 9 X C5016 X AS42018,0
0,2019 X 7 X C5016 X AS46000,1
1,2019 X 8 X C5016 X AS46000,1
2,2019 X 9 X C5016 X AS46000,0
0,2019 X 7 X C5017 X AS17005,0
1,2019 X 8 X C5017 X AS17005,0
2,2019 X 9 X C5017 X AS17005,0
0,2019 X 7 X C5017 X AS21126,0
1,2019 X 8 X C5017 X AS21126,0
2,2019 X 9 X C5017 X AS21126,0
0,2019 X 7 X C5017 X AS27000,25
1,2019 X 8 X C5017 X AS27000,9
2,2019 X 9 X C5017 X AS27000,0
0,2019 X 7 X C5017 X AS27132,0
1,2019 X 8 X C5017 X AS27132,0
2,2019 X 9 X C5017 X AS27132,0
0,2019 X 7 X C5017 X AS27133,83
1,2019 X 8 X C5017 X AS27133,52
2,2019 X 9 X C5017 X AS27133,50
0,2019 X 7 X C5017 X AS27134,0
1,2019 X 8 X C5017 X AS27134,0
2,2019 X 9 X C5017 X AS27134,0
0,2019 X 7 X C5017 X AS27137,4
1,2019 X 8 X C5017 X AS27137,1
2,2019 X 9 X C5017 X AS27137,0
0,2019 X 7 X C5017 X AS27138,1
1,2019 X 8 X C5017 X AS27138,2
2,2019 X 9 X C5017 X AS27138,0
0,2019 X 7 X C5017 X AS27139,0
1,2019 X 8 X C5017 X AS27139,0
2,2019 X 9 X C5017 X AS27139,0
0,2019 X 7 X C5017 X AS42018,0
1,2019 X 8 X C5017 X AS42018,0
2,2019 X 9 X C5017 X AS42018,0
0,2019 X 7 X C5017 X AS46000,347
1,2019 X 8 X C5017 X AS46000,129
2,2019 X 9 X C5017 X AS46000,339
0,2019 X 7 X C5018 X AS17005,0
1,2019 X 8 X C5018 X AS17005,0
2,2019 X 9 X C5018 X AS17005,0
0,2019 X 7 X C5018 X AS21126,0
1,2019 X 8 X C5018 X AS21126,0
2,2019 X 9 X C5018 X AS21126,0
0,2019 X 7 X C5018 X AS27000,4
1,2019 X 8 X C5018 X AS27000,19
2,2019 X 9 X C5018 X AS27000,5
0,2019 X 7 X C5018 X AS27132,4
1,2019 X 8 X C5018 X AS27132,0
2,2019 X 9 X C5018 X AS27132,0
0,2019 X 7 X C5018 X AS27133,53
1,2019 X 8 X C5018 X AS27133,34
2,2019 X 9 X C5018 X AS27133,31
0,2019 X 7 X C5018 X AS27134,0
1,2019 X 8 X C5018 X AS27134,0
2,2019 X 9 X C5018 X AS27134,0
0,2019 X 7 X C5018 X AS27137,38
1,2019 X 8 X C5018 X AS27137,15
2,2019 X 9 X C5018 X AS27137,11
0,2019 X 7 X C5018 X AS27138,0
1,2019 X 8 X C5018 X AS27138,12
2,2019 X 9 X C5018 X AS27138,8
0,2019 X 7 X C5018 X AS27139,2
1,2019 X 8 X C5018 X AS27139,2
2,2019 X 9 X C5018 X AS27139,0
0,2019 X 7 X C5018 X AS42018,0
1,2019 X 8 X C5018 X AS42018,0
2,2019 X 9 X C5018 X AS42018,0
0,2019 X 7 X C5018 X AS46000,0
1,2019 X 8 X C5018 X AS46000,0
2,2019 X 9 X C5018 X AS46000,0
0,2019 X 7 X C5019 X AS17005,0
1,2019 X 8 X C5019 X AS17005,0
2,2019 X 9 X C5019 X AS17005,0
0,2019 X 7 X C5019 X AS21126,0
1,2019 X 8 X C5019 X AS21126,0
2,2019 X 9 X C5019 X AS21126,0
0,2019 X 7 X C5019 X AS27000,39
1,2019 X 8 X C5019 X AS27000,46
2,2019 X 9 X C5019 X AS27000,45
0,2019 X 7 X C5019 X AS27132,2
1,2019 X 8 X C5019 X AS27132,0
2,2019 X 9 X C5019 X AS27132,0
0,2019 X 7 X C5019 X AS27133,45
1,2019 X 8 X C5019 X AS27133,25
2,2019 X 9 X C5019 X AS27133,104
0,2019 X 7 X C5019 X AS27134,3
1,2019 X 8 X C5019 X AS27134,11
2,2019 X 9 X C5019 X AS27134,0
0,2019 X 7 X C5019 X AS27137,41
1,2019 X 8 X C5019 X AS27137,25
2,2019 X 9 X C5019 X AS27137,38
0,2019 X 7 X C5019 X AS27138,22
1,2019 X 8 X C5019 X AS27138,12
2,2019 X 9 X C5019 X AS27138,17
0,2019 X 7 X C5019 X AS27139,0
1,2019 X 8 X C5019 X AS27139,0
2,2019 X 9 X C5019 X AS27139,0
0,2019 X 7 X C5019 X AS42018,0
1,2019 X 8 X C5019 X AS42018,0
2,2019 X 9 X C5019 X AS42018,0
0,2019 X 7 X C5019 X AS46000,0
1,2019 X 8 X C5019 X AS46000,0
2,2019 X 9 X C5019 X AS46000,0
0,2019 X 7 X C5020 X AS17005,0
1,2019 X 8 X C5020 X AS17005,0
2,2019 X 9 X C5020 X AS17005,0
0,2019 X 7 X C5020 X AS21126,0
1,2019 X 8 X C5020 X AS21126,0
2,2019 X 9 X C5020 X AS21126,0
0,2019 X 7 X C5020 X AS27000,14
1,2019 X 8 X C5020 X AS27000,0
2,2019 X 9 X C5020 X AS27000,20
0,2019 X 7 X C5020 X AS27132,0
1,2019 X 8 X C5020 X AS27132,0
2,2019 X 9 X C5020 X AS27132,1
0,2019 X 7 X C5020 X AS27133,0
1,2019 X 8 X C5020 X AS27133,0
2,2019 X 9 X C5020 X AS27133,0
0,2019 X 7 X C5020 X AS27134,2
1,2019 X 8 X C5020 X AS27134,0
2,2019 X 9 X C5020 X AS27134,0
0,2019 X 7 X C5020 X AS27137,4
1,2019 X 8 X C5020 X AS27137,1
2,2019 X 9 X C5020 X AS27137,3
0,2019 X 7 X C5020 X AS27138,4
1,2019 X 8 X C5020 X AS27138,0
2,2019 X 9 X C5020 X AS27138,0
0,2019 X 7 X C5020 X AS27139,0
1,2019 X 8 X C5020 X AS27139,0
2,2019 X 9 X C5020 X AS27139,0
0,2019 X 7 X C5020 X AS42018,0
1,2019 X 8 X C5020 X AS42018,0
2,2019 X 9 X C5020 X AS42018,0
0,2019 X 7 X C5020 X AS46000,0
1,2019 X 8 X C5020 X AS46000,0
2,2019 X 9 X C5020 X AS46000,0
0,2019 X 7 X C5021 X AS17005,0
1,2019 X 8 X C5021 X AS17005,0
2,2019 X 9 X C5021 X AS17005,0
0,2019 X 7 X C5021 X AS21126,0
1,2019 X 8 X C5021 X AS21126,0
2,2019 X 9 X C5021 X AS21126,0
0,2019 X 7 X C5021 X AS27000,16
1,2019 X 8 X C5021 X AS27000,0
2,2019 X 9 X C5021 X AS27000,0
0,2019 X 7 X C5021 X AS27132,0
1,2019 X 8 X C5021 X AS27132,0
2,2019 X 9 X C5021 X AS27132,0
0,2019 X 7 X C5021 X AS27133,39
1,2019 X 8 X C5021 X AS27133,10
2,2019 X 9 X C5021 X AS27133,4
0,2019 X 7 X C5021 X AS27134,18
1,2019 X 8 X C5021 X AS27134,0
2,2019 X 9 X C5021 X AS27134,12
0,2019 X 7 X C5021 X AS27137,0
1,2019 X 8 X C5021 X AS27137,0
2,2019 X 9 X C5021 X AS27137,0
0,2019 X 7 X C5021 X AS27138,3
1,2019 X 8 X C5021 X AS27138,3
2,2019 X 9 X C5021 X AS27138,2
0,2019 X 7 X C5021 X AS27139,0
1,2019 X 8 X C5021 X AS27139,0
2,2019 X 9 X C5021 X AS27139,0
0,2019 X 7 X C5021 X AS42018,0
1,2019 X 8 X C5021 X AS42018,0
2,2019 X 9 X C5021 X AS42018,0
0,2019 X 7 X C5021 X AS46000,0
1,2019 X 8 X C5021 X AS46000,0
2,2019 X 9 X C5021 X AS46000,0
0,2019 X 7 X C5060 X AS17005,0
1,2019 X 8 X C5060 X AS17005,0
2,2019 X 9 X C5060 X AS17005,0
0,2019 X 7 X C5060 X AS21126,0
1,2019 X 8 X C5060 X AS21126,0
2,2019 X 9 X C5060 X AS21126,0
0,2019 X 7 X C5060 X AS27000,7
1,2019 X 8 X C5060 X AS27000,0
2,2019 X 9 X C5060 X AS27000,0
0,2019 X 7 X C5060 X AS27132,0
1,2019 X 8 X C5060 X AS27132,0
2,2019 X 9 X C5060 X AS27132,0
0,2019 X 7 X C5060 X AS27133,68
1,2019 X 8 X C5060 X AS27133,26
2,2019 X 9 X C5060 X AS27133,54
0,2019 X 7 X C5060 X AS27134,0
1,2019 X 8 X C5060 X AS27134,22
2,2019 X 9 X C5060 X AS27134,38
0,2019 X 7 X C5060 X AS27137,12
1,2019 X 8 X C5060 X AS27137,1
2,2019 X 9 X C5060 X AS27137,14
0,2019 X 7 X C5060 X AS27138,4
1,2019 X 8 X C5060 X AS27138,2
2,2019 X 9 X C5060 X AS27138,0
0,2019 X 7 X C5060 X AS27139,0
1,2019 X 8 X C5060 X AS27139,0
2,2019 X 9 X C5060 X AS27139,0
0,2019 X 7 X C5060 X AS42018,0
1,2019 X 8 X C5060 X AS42018,0
2,2019 X 9 X C5060 X AS42018,0
0,2019 X 7 X C5060 X AS46000,0
1,2019 X 8 X C5060 X AS46000,0
2,2019 X 9 X C5060 X AS46000,0
0,2019 X 7 X C5063 X AS17005,0
1,2019 X 8 X C5063 X AS17005,0
2,2019 X 9 X C5063 X AS17005,0
0,2019 X 7 X C5063 X AS21126,0
1,2019 X 8 X C5063 X AS21126,0
2,2019 X 9 X C5063 X AS21126,0
0,2019 X 7 X C5063 X AS27000,3
1,2019 X 8 X C5063 X AS27000,0
2,2019 X 9 X C5063 X AS27000,0
0,2019 X 7 X C5063 X AS27132,0
1,2019 X 8 X C5063 X AS27132,8
2,2019 X 9 X C5063 X AS27132,19
0,2019 X 7 X C5063 X AS27133,25
1,2019 X 8 X C5063 X AS27133,5
2,2019 X 9 X C5063 X AS27133,21
0,2019 X 7 X C5063 X AS27134,0
1,2019 X 8 X C5063 X AS27134,2
2,2019 X 9 X C5063 X AS27134,7
0,2019 X 7 X C5063 X AS27137,5
1,2019 X 8 X C5063 X AS27137,2
2,2019 X 9 X C5063 X AS27137,5
0,2019 X 7 X C5063 X AS27138,0
1,2019 X 8 X C5063 X AS27138,17
2,2019 X 9 X C5063 X AS27138,2
0,2019 X 7 X C5063 X AS27139,0
1,2019 X 8 X C5063 X AS27139,1
2,2019 X 9 X C5063 X AS27139,1
0,2019 X 7 X C5063 X AS42018,0
1,2019 X 8 X C5063 X AS42018,0
2,2019 X 9 X C5063 X AS42018,0
0,2019 X 7 X C5063 X AS46000,27
1,2019 X 8 X C5063 X AS46000,0
2,2019 X 9 X C5063 X AS46000,14
0,2019 X 7 X C5066 X AS17005,0
1,2019 X 8 X C5066 X AS17005,0
2,2019 X 9 X C5066 X AS17005,0
0,2019 X 7 X C5066 X AS21126,0
